 Li Density=0.534
 Energy(eV), Delta, Beta
  11539.8564  7.19669288E-07  9.55958993E-11
  11549.2148  7.18503202E-07  9.54374982E-11
  11558.5791  7.17339219E-07  9.52795898E-11
  11567.9521  7.16176999E-07  9.51220908E-11
  11577.332  7.15016711E-07  9.49650913E-11
  11586.7207  7.13858185E-07  9.48084736E-11
  11596.1162  7.12701649E-07  9.46523346E-11
  11605.5186  7.11547102E-07  9.44965911E-11
  11614.9297  7.10394261E-07  9.43413056E-11
  11624.3486  7.09243295E-07  9.41864572E-11
  11633.7734  7.08094319E-07  9.40320738E-11
  11643.208  7.06946935E-07  9.38780859E-11
  11652.6484  7.05801597E-07  9.37245281E-11
  11662.0977  7.04657907E-07  9.35713868E-11
  11671.5547  7.0351615E-07  9.34186825E-11
  11681.0186  7.02376269E-07  9.32663877E-11
  11690.4902  7.01238264E-07  9.31145369E-11
  11699.9707  7.00101907E-07  9.29631094E-11
  11709.457  6.98967654E-07  9.28122162E-11
  11718.9531  6.97834992E-07  9.26616284E-11
  11728.4551  6.96704376E-07  9.25114846E-11
  11737.9658  6.95575523E-07  9.23617641E-11
  11747.4844  6.94448431E-07  9.2212446E-11
  11757.0098  6.93323216E-07  9.20635651E-11
  11766.543  6.92199876E-07  9.19150936E-11
  11776.085  6.91078185E-07  9.17670176E-11
  11785.6338  6.89958483E-07  9.16193857E-11
  11795.1904  6.88840601E-07  9.14721632E-11
  11804.7559  6.8772431E-07  9.13253292E-11
  11814.3271  6.86610178E-07  9.11789255E-11
  11823.9082  6.85497469E-07  9.10329034E-11
  11833.4951  6.84386919E-07  9.08873116E-11
  11843.0908  6.83278074E-07  9.07420458E-11
  11852.6953  6.82170992E-07  9.05971895E-11
  11862.3057  6.81065956E-07  9.0452805E-11
  11871.9248  6.79962397E-07  9.03087674E-11
  11881.5508  6.78860886E-07  9.01651462E-11
  11891.1855  6.77761022E-07  9.00218997E-11
  11900.8281  6.76662978E-07  8.98790833E-11
  11910.4775  6.75566753E-07  8.97366556E-11
  11920.1367  6.74472119E-07  8.95945956E-11
  11929.8027  6.73379361E-07  8.94529312E-11
  11939.4766  6.72288365E-07  8.93116692E-11
  11949.1582  6.71199189E-07  8.91708166E-11
  11958.8467  6.70111831E-07  8.90303387E-11
  11968.5439  6.69026122E-07  8.88902355E-11
  11978.25  6.67942118E-07  8.87505278E-11
  11987.9619  6.66860103E-07  8.86112711E-11
  11997.6826  6.65779737E-07  8.84723336E-11
  12007.4121  6.6470102E-07  8.83337778E-11
  12017.1484  6.63624121E-07  8.81956036E-11
  12026.8926  6.62548928E-07  8.80578249E-11
  12036.6445  6.6147561E-07  8.79204279E-11
  12046.4053  6.60403828E-07  8.77833847E-11
  12056.1738  6.59333921E-07  8.76467302E-11
  12065.9492  6.58265776E-07  8.7510478E-11
  12075.7334  6.57199337E-07  8.73745729E-11
  12085.5264  6.56134432E-07  8.72390285E-11
  12095.3262  6.5507146E-07  8.71038797E-11
  12105.1338  6.5401008E-07  8.69690986E-11
  12114.9502  6.52950462E-07  8.68346783E-11
  12124.7744  6.51892606E-07  8.67006258E-11
  12134.6064  6.50836455E-07  8.65669897E-11
  12144.4453  6.49782066E-07  8.64336935E-11
  12154.293  6.48729326E-07  8.63007374E-11
  12164.1484  6.47678348E-07  8.61681559E-11
  12174.0127  6.46628962E-07  8.60359214E-11
  12183.8848  6.45581281E-07  8.59040755E-11
  12193.7646  6.44535362E-07  8.57725627E-11
  12203.6523  6.43491148E-07  8.56414245E-11
  12213.5479  6.4244864E-07  8.55106194E-11
  12223.4512  6.41407837E-07  8.53801405E-11
  12233.3633  6.40368626E-07  8.52499946E-11
  12243.2832  6.39331063E-07  8.51202164E-11
  12253.2109  6.38295319E-07  8.49907783E-11
  12263.1465  6.3726128E-07  8.48617565E-11
  12273.0908  6.36228776E-07  8.47330123E-11
  12283.042  6.35198091E-07  8.46046289E-11
  12293.0039  6.34168828E-07  8.44765716E-11
  12302.9717  6.33141383E-07  8.43489098E-11
  12312.9473  6.32115643E-07  8.42215533E-11
  12322.9326  6.31091496E-07  8.40945646E-11
  12332.9248  6.30069053E-07  8.39679021E-11
  12342.9248  6.29048316E-07  8.38416142E-11
  12352.9346  6.28029056E-07  8.37156247E-11
  12362.9502  6.27011673E-07  8.35900099E-11
  12372.9756  6.25995824E-07  8.34647143E-11
  12383.0088  6.24981567E-07  8.33397795E-11
  12393.0498  6.23969072E-07  8.32151639E-11
  12403.0996  6.22958055E-07  8.30908814E-11
  12413.1562  6.21948914E-07  8.29670013E-11
  12423.2227  6.20941194E-07  8.2843378E-11
  12433.2959  6.19935179E-07  8.27201224E-11
  12443.3779  6.18930812E-07  8.25971999E-11
  12453.4688  6.17928038E-07  8.24745758E-11
  12463.5674  6.16926854E-07  8.23523055E-11
  12473.6729  6.15927434E-07  8.22303545E-11
  12483.7881  6.1492949E-07  8.21087365E-11
  12493.9111  6.13933253E-07  8.19874307E-11
  12504.042  6.12938607E-07  8.18664789E-11
  12514.1807  6.11945609E-07  8.17458254E-11
  12524.3281  6.10954203E-07  8.16255119E-11
  12534.4844  6.09964331E-07  8.15055176E-11
  12544.6484  6.08976109E-07  8.13858286E-11
  12554.8203  6.07989477E-07  8.12665074E-11
  12565.002  6.07004381E-07  8.11474707E-11
  12575.1895  6.06021047E-07  8.10287393E-11
  12585.3867  6.05039247E-07  8.09103409E-11
  12595.5928  6.04058869E-07  8.07922271E-11
  12605.8066  6.03080196E-07  8.06744532E-11
  12616.0283  6.02103171E-07  8.05569778E-11
  12626.2578  6.01127738E-07  8.04397729E-11
  12636.4971  6.00153783E-07  8.03228872E-11
  12646.7432  5.99181476E-07  8.02063069E-11
  12656.998  5.98210704E-07  8.00900526E-11
  12667.2607  5.97241637E-07  7.99740899E-11
  12677.5332  5.96273935E-07  7.98584185E-11
  12687.8135  5.95307881E-07  7.97430802E-11
  12698.1016  5.94343419E-07  7.96280888E-11
  12708.3984  5.93380491E-07  7.95133404E-11
  12718.7041  5.92419042E-07  7.93989111E-11
  12729.0166  5.91459354E-07  7.92847801E-11
  12739.3389  5.90501088E-07  7.91709337E-11
  12749.6689  5.89544356E-07  7.90574203E-11
  12760.0068  5.88589273E-07  7.89441776E-11
  12770.3545  5.87635611E-07  7.8831261E-11
  12780.71  5.86683598E-07  7.8718608E-11
  12791.0723  5.85733176E-07  7.86062951E-11
  12801.4453  5.84784175E-07  7.84942319E-11
  12811.8262  5.83836652E-07  7.83824741E-11
  12822.2139  5.82890891E-07  7.82710355E-11
  12832.6113  5.81946551E-07  7.81598675E-11
  12843.0176  5.8100369E-07  7.80490048E-11
  12853.4316  5.80062363E-07  7.79384612E-11
  12863.8545  5.7912257E-07  7.78281675E-11
  12874.2852  5.7818437E-07  7.77181791E-11
  12884.7246  5.77247647E-07  7.76084613E-11
  12895.1738  5.76312289E-07  7.7499028E-11
  12905.6299  5.75378635E-07  7.73898862E-11
  12916.0947  5.7444646E-07  7.72810357E-11
  12926.5684  5.73515763E-07  7.71724559E-11
  12937.0498  5.72586657E-07  7.70641745E-11
  12947.54  5.71658973E-07  7.69561637E-11
  12958.04  5.70732709E-07  7.68484373E-11
  12968.5469  5.69808094E-07  7.67409886E-11
  12979.0635  5.688849E-07  7.66338243E-11
  12989.5869  5.67963298E-07  7.65269861E-11
  13000.1211  5.6704306E-07  7.64203284E-11
  13010.6621  5.66124413E-07  7.63140384E-11
  13021.2129  5.65207188E-07  7.62079636E-11
  13031.7705  5.64291497E-07  7.61021593E-11
  13042.3379  5.63377284E-07  7.59965979E-11
  13052.915  5.62464436E-07  7.58912863E-11
  13063.499  5.61553236E-07  7.578628E-11
  13074.0908  5.60643514E-07  7.56815444E-11
  13084.6934  5.59735099E-07  7.55770446E-11
  13095.3037  5.58828276E-07  7.54728502E-11
  13105.9219  5.57922931E-07  7.53689194E-11
  13116.5498  5.5701895E-07  7.52652315E-11
  13127.1846  5.56116618E-07  7.51618351E-11
  13137.8301  5.55215593E-07  7.50587023E-11
  13148.4834  5.54316046E-07  7.4955854E-11
  13159.1455  5.53417919E-07  7.48532347E-11
  13169.8154  5.52521385E-07  7.47509069E-11
  13180.4951  5.51626215E-07  7.46488218E-11
  13191.1826  5.50732523E-07  7.45469936E-11
  13201.8799  5.49840195E-07  7.44454359E-11
  13212.584  5.48949458E-07  7.4344142E-11
  13223.2988  5.48060029E-07  7.42430908E-11
  13234.0215  5.47172078E-07  7.41423103E-11
  13244.7529  5.46285548E-07  7.40417727E-11
  13255.4922  5.4540061E-07  7.39415196E-11
  13266.2412  5.44516922E-07  7.38414954E-11
  13276.999  5.43634712E-07  7.37417211E-11
  13287.7646  5.4275398E-07  7.36422104E-11
  13298.54  5.41874613E-07  7.35429634E-11
  13309.3232  5.40996723E-07  7.34439731E-11
  13320.1152  5.40120254E-07  7.33452188E-11
  13330.916  5.39245207E-07  7.32467351E-11
  13341.7266  5.38371523E-07  7.31484803E-11
  13352.5449  5.37499318E-07  7.30504754E-11
  13363.373  5.3662842E-07  7.29526994E-11
  13374.209  5.35759E-07  7.28552149E-11
  13385.0537  5.34891001E-07  7.27579524E-11
  13395.9072  5.3402448E-07  7.26609259E-11
  13406.7695  5.33159323E-07  7.2564163E-11
  13417.6406  5.32295473E-07  7.24676499E-11
  13428.5215  5.31433045E-07  7.23713658E-11
  13439.4102  5.30572095E-07  7.22753246E-11
  13450.3076  5.29712509E-07  7.21795609E-11
  13461.2139  5.28854343E-07  7.20839638E-11
  13472.1299  5.27997486E-07  7.19886234E-11
  13483.0547  5.27142049E-07  7.1893505E-11
  13493.9873  5.26288034E-07  7.17986573E-11
  13504.9307  5.25435269E-07  7.17040108E-11
  13515.8799  5.24584152E-07  7.16096488E-11
  13526.8408  5.23734172E-07  7.15154741E-11
  13537.8086  5.22885728E-07  7.1421577E-11
  13548.7861  5.2203859E-07  7.1327895E-11
  13559.7734  5.21192703E-07  7.1234442E-11
  13570.7686  5.20348351E-07  7.11412318E-11
  13581.7734  5.19505249E-07  7.10482367E-11
  13592.7871  5.18663626E-07  7.09554915E-11
  13603.8086  5.1782331E-07  7.08629752E-11
  13614.8398  5.16984358E-07  7.07707087E-11
  13625.8789  5.16146827E-07  7.06786712E-11
  13636.9287  5.15310603E-07  7.05868211E-11
  13647.9863  5.14475687E-07  7.04952346E-11
  13659.0537  5.13642135E-07  7.04038494E-11
  13670.1299  5.12809947E-07  7.0312707E-11
  13681.2148  5.11979238E-07  7.02217728E-11
  13692.3086  5.11149892E-07  7.01310884E-11
  13703.4111  5.10321854E-07  7.00406053E-11
  13714.5225  5.0949518E-07  6.99503511E-11
  13725.6436  5.08669814E-07  6.9860312E-11
  13736.7744  5.07845755E-07  6.97705227E-11
  13747.9131  5.0702306E-07  6.96809346E-11
  13759.0615  5.06201616E-07  6.95915686E-11
  13770.2178  5.05381649E-07  6.95024455E-11
  13781.3838  5.04562934E-07  6.94135305E-11
  13792.5596  5.03745525E-07  6.93248167E-11
  13803.7432  5.02929538E-07  6.92363389E-11
  13814.9365  5.02114801E-07  6.91480623E-11
  13826.1387  5.01301429E-07  6.90600077E-11
  13837.3506  5.00489307E-07  6.89721613E-11
  13848.5703  4.99678549E-07  6.88845647E-11
  13859.7998  4.98869099E-07  6.87971555E-11
  13871.0391  4.98060899E-07  6.87099544E-11
  13882.2871  4.97254064E-07  6.86229684E-11
  13893.5439  4.96448479E-07  6.85361837E-11
  13904.8096  4.95644201E-07  6.84496071E-11
  13916.085  4.94841174E-07  6.83632387E-11
  13927.3701  4.94039398E-07  6.82770715E-11
  13938.6631  4.93239042E-07  6.81911541E-11
  13949.9658  4.92439938E-07  6.81053963E-11
  13961.2773  4.9164214E-07  6.80198606E-11
  13972.5986  4.90845537E-07  6.7934533E-11
  13983.9287  4.90050354E-07  6.78494066E-11
  13995.2686  4.89256365E-07  6.77645093E-11
  14006.6162  4.88463741E-07  6.76798062E-11
  14017.9736  4.87672366E-07  6.75952974E-11
  14029.3408  4.868823E-07  6.75109968E-11
  14040.7168  4.86093484E-07  6.74269113E-11
  14052.1035  4.85305861E-07  6.73430062E-11
  14063.498  4.84519546E-07  6.72593162E-11
  14074.9014  4.83734652E-07  6.71758413E-11
  14086.3145  4.82950952E-07  6.70925607E-11
  14097.7373  4.82168446E-07  6.70094674E-11
  14109.1689  4.81387247E-07  6.69266031E-11
  14120.6094  4.80607412E-07  6.68439123E-11
  14132.0596  4.7982877E-07  6.67614297E-11
  14143.5195  4.7905138E-07  6.66791206E-11
  14154.9883  4.78275183E-07  6.65970265E-11
  14166.4658  4.7750035E-07  6.65151198E-11
  14177.9531  4.76726768E-07  6.64334213E-11
  14189.4492  4.75954465E-07  6.63519031E-11
  14200.9561  4.75183271E-07  6.62705932E-11
  14212.4707  4.7441344E-07  6.61894636E-11
  14223.9961  4.73644775E-07  6.61085353E-11
  14235.5293  4.72877502E-07  6.60278013E-11
  14247.0742  4.72111225E-07  6.59472546E-11
  14258.626  4.71346425E-07  6.58669161E-11
  14270.1885  4.70582791E-07  6.57867649E-11
  14281.7598  4.6982035E-07  6.57067803E-11
  14293.3398  4.69059216E-07  6.56270108E-11
  14304.9307  4.68299248E-07  6.55474078E-11
  14316.5303  4.67540559E-07  6.5468013E-11
  14328.1387  4.66783149E-07  6.53887985E-11
  14339.7588  4.6602679E-07  6.53097715E-11
  14351.3867  4.65271796E-07  6.5230904E-11
  14363.0225  4.64518195E-07  6.51522378E-11
  14374.6699  4.63765645E-07  6.50737381E-11
  14386.3262  4.63014374E-07  6.49954465E-11
  14397.9912  4.62264325E-07  6.49173076E-11
  14409.667  4.61515441E-07  6.48393839E-11
  14421.3506  4.60767808E-07  6.47616405E-11
  14433.0459  4.6002134E-07  6.46840637E-11
  14444.749  4.59276123E-07  6.46066742E-11
  14456.4619  4.58532156E-07  6.4529479E-11
  14468.1836  4.57789383E-07  6.44524434E-11
  14479.917  4.57047719E-07  6.43756021E-11
  14491.6582  4.56307333E-07  6.42989412E-11
  14503.4102  4.55568085E-07  6.42224399E-11
  14515.1699  4.54830086E-07  6.41461328E-11
  14526.9404  4.54093282E-07  6.40700062E-11
  14538.7197  4.53357643E-07  6.39940531E-11
  14550.5078  4.5262334E-07  6.39182873E-11
  14562.3076  4.51890003E-07  6.38426742E-11
  14574.1152  4.5115803E-07  6.37672623E-11
  14585.9336  4.50427024E-07  6.36920308E-11
  14597.7607  4.49697325E-07  6.36169659E-11
  14609.5986  4.48968677E-07  6.35420466E-11
  14621.4453  4.48241309E-07  6.34673356E-11
  14633.3008  4.47515134E-07  6.33927841E-11
  14645.167  4.46790096E-07  6.33183991E-11
  14657.0439  4.46066139E-07  6.32441877E-11
  14668.9287  4.45343488E-07  6.31701566E-11
  14680.8232  4.44621975E-07  6.3096299E-11
  14692.7275  4.43901655E-07  6.3022601E-11
  14704.6416  4.43182472E-07  6.29490765E-11
  14716.5654  4.42464483E-07  6.28757255E-11
  14728.499  4.41747602E-07  6.28025479E-11
  14740.4414  4.41031943E-07  6.2729523E-11
  14752.3945  4.40317393E-07  6.26566785E-11
  14764.3574  4.39604008E-07  6.25840074E-11
  14776.3291  4.38891846E-07  6.2511496E-11
  14788.3115  4.38180706E-07  6.24391372E-11
  14800.3027  4.37470817E-07  6.23669519E-11
  14812.3047  4.36762036E-07  6.22949192E-11
  14824.3154  4.36054506E-07  6.22230462E-11
  14836.3369  4.35348085E-07  6.21513188E-11
  14848.3662  4.34642942E-07  6.20797927E-11
  14860.4062  4.33938823E-07  6.20084054E-11
  14872.457  4.3323584E-07  6.19371707E-11
  14884.5176  4.32533966E-07  6.18661025E-11
  14896.5859  4.31833342E-07  6.17952078E-11
  14908.666  4.31133714E-07  6.17244589E-11
  14920.7559  4.3043525E-07  6.16538834E-11
  14932.8545  4.29738009E-07  6.15834814E-11
  14944.9629  4.29041876E-07  6.15132181E-11
  14957.0811  4.2834688E-07  6.14431214E-11
  14969.21  4.27652935E-07  6.13731704E-11
  14981.3486  4.26960128E-07  6.1303379E-11
  14993.4961  4.26268514E-07  6.12337611E-11
  15005.6543  4.25577923E-07  6.11617562E-11
  15017.8223  4.24888498E-07  6.10870243E-11
  15030.  4.24200209E-07  6.10124451E-11
  15038.6523  4.23712208E-07  6.09596124E-11
  15047.3096  4.23224719E-07  6.09068351E-11
  15055.9727  4.22737713E-07  6.0854155E-11
  15064.6396  4.22251333E-07  6.08015166E-11
  15073.3125  4.21765492E-07  6.07490031E-11
  15081.9902  4.21280163E-07  6.06965381E-11
  15090.6729  4.20795431E-07  6.06441841E-11
  15099.3594  4.20311352E-07  6.05918926E-11
  15108.0527  4.19827643E-07  6.05396774E-11
  15116.749  4.19344673E-07  6.04875594E-11
  15125.4521  4.18862157E-07  6.04355177E-11
  15134.1592  4.1838021E-07  6.03835315E-11
  15142.873  4.17898747E-07  6.03316563E-11
  15151.5898  4.17417965E-07  6.02798367E-11
  15160.3115  4.16937695E-07  6.02281211E-11
  15169.0391  4.16457993E-07  6.01764819E-11
  15177.7715  4.15978803E-07  6.01248912E-11
  15186.5098  4.15500153E-07  6.00734254E-11
  15195.252  4.15022072E-07  6.00219943E-11
  15204.001  4.14544473E-07  5.99706604E-11
  15212.7529  4.14067529E-07  5.99194097E-11
  15221.5107  4.13591096E-07  5.98682284E-11
  15230.2725  4.13115288E-07  5.98171443E-11
  15239.041  4.12639878E-07  5.97661226E-11
  15247.8135  4.12165122E-07  5.97151634E-11
  15256.5908  4.11690905E-07  5.96643221E-11
  15265.374  4.11217229E-07  5.96135155E-11
  15274.1621  4.10744065E-07  5.9562813E-11
  15282.9561  4.10271412E-07  5.9512166E-11
  15291.7539  4.09799355E-07  5.94616162E-11
  15300.5566  4.09327896E-07  5.94111357E-11
  15309.3662  4.0885692E-07  5.93607108E-11
  15318.1777  4.08386626E-07  5.93103969E-11
  15326.9961  4.07916787E-07  5.92601385E-11
  15335.8203  4.07447402E-07  5.92099494E-11
  15344.6484  4.069787E-07  5.91598298E-11
  15353.4834  4.06510395E-07  5.91098073E-11
  15362.3223  4.06042716E-07  5.90598473E-11
  15371.166  4.0557552E-07  5.90099775E-11
  15380.0137  4.05109006E-07  5.89601631E-11
  15388.8682  4.0464289E-07  5.8910439E-11
  15397.7266  4.04177428E-07  5.88607912E-11
  15406.5918  4.03712363E-07  5.88112059E-11
  15415.4609  4.03247896E-07  5.87616969E-11
  15424.335  4.02783968E-07  5.87122781E-11
  15433.2148  4.02320552E-07  5.86629009E-11
  15442.0996  4.01857676E-07  5.86136348E-11
  15450.9883  4.01395425E-07  5.85644311E-11
  15459.8848  4.00933516E-07  5.85152968E-11
  15468.7842  4.00472288E-07  5.84662249E-11
  15477.6885  4.00011601E-07  5.84172502E-11
  15486.5986  3.99551396E-07  5.83683449E-11
  15495.5146  3.99091675E-07  5.83194951E-11
  15504.4355  3.98632523E-07  5.82707285E-11
  15513.3604  3.9817391E-07  5.82220383E-11
  15522.292  3.9771578E-07  5.81734244E-11
  15531.2275  3.97258219E-07  5.81248556E-11
  15540.168  3.96801227E-07  5.80763944E-11
  15549.1152  3.9634466E-07  5.80279713E-11
  15558.0654  3.95888719E-07  5.79796454E-11
  15567.0215  3.95433261E-07  5.79313646E-11
  15575.9844  3.94978287E-07  5.78831739E-11
  15584.9521  3.94523795E-07  5.78350423E-11
  15593.9229  3.94069986E-07  5.77870043E-11
  15602.9014  3.93616517E-07  5.7739008E-11
  15611.8828  3.93163702E-07  5.76911088E-11
  15620.8701  3.92711399E-07  5.76432617E-11
  15629.8633  3.92259579E-07  5.75954978E-11
  15638.8604  3.918083E-07  5.75477964E-11
  15647.8643  3.91357503E-07  5.75001782E-11
  15656.8711  3.90907303E-07  5.74526329E-11
  15665.8848  3.90457586E-07  5.74051362E-11
  15674.9033  3.90008353E-07  5.73577227E-11
  15683.9277  3.89559631E-07  5.73103752E-11
  15692.9561  3.89111449E-07  5.72631109E-11
  15701.9902  3.88663778E-07  5.72158917E-11
  15711.0293  3.8821662E-07  5.71687662E-11
  15720.0742  3.87769973E-07  5.71216859E-11
  15729.124  3.87323865E-07  5.70747026E-11
  15738.1787  3.8687827E-07  5.70277645E-11
  15747.2402  3.86433072E-07  5.69809061E-11
  15756.3037  3.85988585E-07  5.69341171E-11
  15765.376  3.85544467E-07  5.68873906E-11
  15774.4502  3.85100975E-07  5.6840737E-11
  15783.5332  3.84657795E-07  5.67941527E-11
  15792.6191  3.84215241E-07  5.67476274E-11
  15801.71  3.83773227E-07  5.67011819E-11
  15810.8066  3.83331667E-07  5.66547954E-11
  15819.9082  3.8289059E-07  5.66084853E-11
  15829.0156  3.82450025E-07  5.65622549E-11
  15838.1279  3.82009972E-07  5.65160557E-11
  15847.2461  3.8157043E-07  5.64699468E-11
  15856.3701  3.81131343E-07  5.64238968E-11
  15865.498  3.80692825E-07  5.63779128E-11
  15874.6309  3.80254846E-07  5.63320085E-11
  15883.7705  3.79817237E-07  5.62861598E-11
  15892.9131  3.7938031E-07  5.62403735E-11
  15902.0635  3.78943724E-07  5.61946704E-11
  15911.2178  3.78507735E-07  5.61490195E-11
  15920.377  3.78072258E-07  5.61034483E-11
  15929.543  3.77637178E-07  5.60579257E-11
  15938.7129  3.77202724E-07  5.60124898E-11
  15947.8887  3.76768696E-07  5.59670955E-11
  15957.0693  3.7633518E-07  5.5921795E-11
  15966.2559  3.75902147E-07  5.58765291E-11
  15975.4473  3.75469654E-07  5.583135E-11
  15984.6436  3.75037644E-07  5.57862263E-11
  15993.8467  3.7460606E-07  5.57411652E-11
  16003.0537  3.74175045E-07  5.56961734E-11
  16012.2666  3.73744513E-07  5.5651251E-11
  16021.4834  3.73314521E-07  5.56064014E-11
  16030.707  3.72885012E-07  5.55616039E-11
  16039.9365  3.72455872E-07  5.55168654E-11
  16049.1709  3.7202733E-07  5.54721928E-11
  16058.4092  3.71599356E-07  5.54276035E-11
  16067.6543  3.71171808E-07  5.53830419E-11
  16076.9033  3.70744829E-07  5.53385705E-11
  16086.1592  3.70318247E-07  5.52941512E-11
  16095.4189  3.69892234E-07  5.52498047E-11
  16104.6855  3.69466647E-07  5.52055138E-11
  16113.9561  3.69041629E-07  5.51612922E-11
  16123.2334  3.68617009E-07  5.51171296E-11
  16132.5146  3.68192929E-07  5.50730329E-11
  16141.8027  3.67769303E-07  5.50289814E-11
  16151.0947  3.67346217E-07  5.498502E-11
  16160.3916  3.66923615E-07  5.49411176E-11
  16169.6963  3.66501411E-07  5.48972534E-11
  16179.0039  3.66079774E-07  5.48534794E-11
  16188.3193  3.65658565E-07  5.48097435E-11
  16197.6377  3.65237895E-07  5.47661014E-11
  16206.9619  3.64817765E-07  5.47224974E-11
  16216.293  3.64397977E-07  5.46789593E-11
  16225.6279  3.63978756E-07  5.46354767E-11
  16234.9678  3.63560019E-07  5.4592067E-11
  16244.3154  3.63141709E-07  5.45487058E-11
  16253.667  3.6272391E-07  5.45054245E-11
  16263.0225  3.62306679E-07  5.44621917E-11
  16272.3867  3.61889761E-07  5.44190283E-11
  16281.7539  3.6147344E-07  5.4375917E-11
  16291.126  3.61057602E-07  5.4332875E-11
  16300.5059  3.60642161E-07  5.42898781E-11
  16309.8887  3.60227261E-07  5.42469542E-11
  16319.2793  3.59812816E-07  5.42040753E-11
  16328.6729  3.59398882E-07  5.41612796E-11
  16338.0723  3.58985432E-07  5.41185291E-11
  16347.4785  3.58572407E-07  5.40758376E-11
  16356.8887  3.58159923E-07  5.40332119E-11
  16366.3066  3.57747751E-07  5.3990621E-11
  16375.7275  3.57336205E-07  5.39481168E-11
  16385.1543  3.56925113E-07  5.39056577E-11
  16394.5879  3.56514448E-07  5.38632645E-11
  16404.0254  3.56104294E-07  5.38209408E-11
  16413.4688  3.55694624E-07  5.37786725E-11
  16422.9199  3.55285266E-07  5.37364389E-11
  16432.373  3.54876619E-07  5.36942955E-11
  16441.832  3.54468341E-07  5.36521869E-11
  16451.2988  3.54060461E-07  5.3610158E-11
  16460.7695  3.53653121E-07  5.35681638E-11
  16470.2461  3.53246236E-07  5.35262459E-11
  16479.7246  3.52839947E-07  5.3484394E-11
  16489.2129  3.52433972E-07  5.34425872E-11
  16498.7051  3.52028508E-07  5.34008428E-11
  16508.2051  3.51623441E-07  5.33591504E-11
  16517.709  3.51218858E-07  5.33175067E-11
  16527.2168  3.50814844E-07  5.32759496E-11
  16536.7305  3.50411256E-07  5.32344377E-11
  16546.25  3.50008122E-07  5.31929674E-11
  16555.7773  3.49605358E-07  5.31515665E-11
  16565.3066  3.49203219E-07  5.3110228E-11
  16574.8438  3.48801422E-07  5.30689416E-11
  16584.3848  3.48400192E-07  5.30277072E-11
  16593.9336  3.47999276E-07  5.29865284E-11
  16603.4844  3.47599013E-07  5.29454224E-11
  16613.043  3.47199062E-07  5.2904351E-11
  16622.6074  3.46799624E-07  5.28633352E-11
  16632.1777  3.46400583E-07  5.28223992E-11
  16641.752  3.46002082E-07  5.27814945E-11
  16651.332  3.45604008E-07  5.27406695E-11
  16660.918  3.45206388E-07  5.26998722E-11
  16670.5098  3.44809223E-07  5.26591583E-11
  16680.1055  3.4441257E-07  5.26184894E-11
  16689.709  3.44016286E-07  5.25778761E-11
  16699.3164  3.43620513E-07  5.25373217E-11
  16708.9316  3.43225111E-07  5.24968125E-11
  16718.5488  3.42830276E-07  5.24563726E-11
  16728.1738  3.4243584E-07  5.24159778E-11
  16737.8047  3.42041858E-07  5.23756385E-11
  16747.4395  3.41648388E-07  5.23353583E-11
  16757.082  3.41255259E-07  5.22951404E-11
  16766.7285  3.4086267E-07  5.22549573E-11
  16776.3789  3.40470592E-07  5.22148505E-11
  16786.0371  3.40078884E-07  5.21747819E-11
  16795.7012  3.39687574E-07  5.21347757E-11
  16805.3691  3.39296832E-07  5.20948285E-11
  16815.0449  3.38906375E-07  5.20549298E-11
  16824.7266  3.38516458E-07  5.20150728E-11
  16834.4102  3.38127052E-07  5.19752921E-11
  16844.1016  3.37738015E-07  5.19355496E-11
  16853.7988  3.37349405E-07  5.18958626E-11
  16863.502  3.36961222E-07  5.18562242E-11
  16873.209  3.36573549E-07  5.18166447E-11
  16882.9219  3.36186304E-07  5.17771312E-11
  16892.6426  3.35799456E-07  5.17376489E-11
  16902.3652  3.35413148E-07  5.1698236E-11
  16912.0977  3.35027124E-07  5.16588577E-11
  16921.834  3.34641641E-07  5.16195524E-11
  16931.5742  3.3425664E-07  5.15802887E-11
  16941.3223  3.33872009E-07  5.15410804E-11
  16951.0762  3.33487833E-07  5.15019173E-11
  16960.834  3.33104111E-07  5.14628236E-11
  16970.5977  3.32720873E-07  5.1423768E-11
  16980.3672  3.32338061E-07  5.13847749E-11
  16990.1426  3.31955647E-07  5.13458269E-11
  16999.9238  3.31573688E-07  5.13069379E-11
  17009.709  3.31192211E-07  5.12680905E-11
  17019.502  3.30811133E-07  5.12293021E-11
  17029.3008  3.30430424E-07  5.11905622E-11
  17039.1035  3.30050284E-07  5.11518813E-11
  17048.9121  3.29670542E-07  5.11132421E-11
  17058.7266  3.29291225E-07  5.10746688E-11
  17068.5469  3.28912336E-07  5.10361406E-11
  17078.373  3.28533872E-07  5.09976575E-11
  17088.2051  3.28155835E-07  5.09592299E-11
  17098.043  3.27778224E-07  5.09208474E-11
  17107.8867  3.27401068E-07  5.08825239E-11
  17117.7344  3.27024452E-07  5.0844242E-11
  17127.5879  3.26648234E-07  5.08060226E-11
  17137.4473  3.2627247E-07  5.07678413E-11
  17147.3145  3.2589702E-07  5.07297156E-11
  17157.1855  3.2552208E-07  5.06916349E-11
  17167.0625  3.25147596E-07  5.06536098E-11
  17176.9473  3.24773453E-07  5.06156332E-11
  17186.8359  3.24399792E-07  5.05777017E-11
  17196.7285  3.24026644E-07  5.05398327E-11
  17206.6289  3.23653836E-07  5.05020088E-11
