 Al Density=2.699
 Energy(eV), Delta, Beta
  11652.6484  4.01450689E-06  3.60032111E-08
  11662.0977  4.00795579E-06  3.5887723E-08
  11671.5547  4.00141562E-06  3.57726044E-08
  11681.0186  3.99488681E-06  3.5657866E-08
  11690.4902  3.98836846E-06  3.5543497E-08
  11699.9707  3.98186012E-06  3.54294833E-08
  11709.457  3.97536405E-06  3.53159244E-08
  11718.9531  3.96887617E-06  3.52026461E-08
  11728.4551  3.96240102E-06  3.50897444E-08
  11737.9658  3.95593543E-06  3.49772051E-08
  11747.4844  3.94947983E-06  3.48650211E-08
  11757.0098  3.94303561E-06  3.47532101E-08
  11766.543  3.93660184E-06  3.46417544E-08
  11776.085  3.93017808E-06  3.45306539E-08
  11785.6338  3.92376569E-06  3.44199194E-08
  11795.1904  3.9173633E-06  3.43095401E-08
  11804.7559  3.91097046E-06  3.4199509E-08
  11814.3271  3.90458945E-06  3.40898438E-08
  11823.9082  3.89821753E-06  3.39805197E-08
  11833.4951  3.89185834E-06  3.3871526E-08
  11843.0908  3.88550916E-06  3.37628308E-08
  11852.6953  3.87916953E-06  3.3654473E-08
  11862.3057  3.87284263E-06  3.35465451E-08
  11871.9248  3.86652391E-06  3.34388979E-08
  11881.5508  3.86021702E-06  3.33315953E-08
  11891.1855  3.85391968E-06  3.32246408E-08
  11900.8281  3.8476328E-06  3.31180345E-08
  11910.4775  3.84135637E-06  3.30117729E-08
  11920.1367  3.83508905E-06  3.29058381E-08
  11929.8027  3.82883218E-06  3.28002621E-08
  11939.4766  3.82258622E-06  3.26950165E-08
  11949.1582  3.81635073E-06  3.25901226E-08
  11958.8467  3.81012524E-06  3.24855627E-08
  11968.5439  3.80390929E-06  3.23813332E-08
  11978.25  3.79770336E-06  3.22774447E-08
  11987.9619  3.79150924E-06  3.21739577E-08
  11997.6826  3.78532422E-06  3.20707372E-08
  12007.4121  3.77914853E-06  3.19678506E-08
  12017.1484  3.77298375E-06  3.1865298E-08
  12026.8926  3.76682942E-06  3.17630473E-08
  12036.6445  3.76068601E-06  3.16611235E-08
  12046.4053  3.75455238E-06  3.1559523E-08
  12056.1738  3.74842875E-06  3.14582529E-08
  12065.9492  3.74231604E-06  3.13573167E-08
  12075.7334  3.73621265E-06  3.12566968E-08
  12085.5264  3.73011835E-06  3.11563966E-08
  12095.3262  3.72403497E-06  3.10564339E-08
  12105.1338  3.71796091E-06  3.09567874E-08
  12114.9502  3.71189708E-06  3.08574606E-08
  12124.7744  3.7058428E-06  3.075845E-08
  12134.6064  3.69979898E-06  3.06598231E-08
  12144.4453  3.69376539E-06  3.05614662E-08
  12154.293  3.6877409E-06  3.04634149E-08
  12164.1484  3.68172641E-06  3.03656869E-08
  12174.0127  3.67572147E-06  3.02682643E-08
  12183.8848  3.66972654E-06  3.01711616E-08
  12193.7646  3.66374115E-06  3.0074375E-08
  12203.6523  3.657766E-06  2.99778975E-08
  12213.5479  3.6518004E-06  2.98817362E-08
  12223.4512  3.64584457E-06  2.97858076E-08
  12233.3633  3.63989852E-06  2.96901739E-08
  12243.2832  3.63396157E-06  2.95948439E-08
  12253.2109  3.6280353E-06  2.94998301E-08
  12263.1465  3.62211836E-06  2.94051752E-08
  12273.0908  3.61621051E-06  2.93107707E-08
  12283.042  3.61031334E-06  2.92166735E-08
  12293.0039  3.60442391E-06  2.91228694E-08
  12302.9717  3.59854516E-06  2.9029378E-08
  12312.9473  3.59267665E-06  2.89361903E-08
  12322.9326  3.58681677E-06  2.88432975E-08
  12332.9248  3.58096713E-06  2.87507085E-08
  12342.9248  3.57512704E-06  2.86584196E-08
  12352.9346  3.56929536E-06  2.85664239E-08
  12362.9502  3.56347482E-06  2.84747319E-08
  12372.9756  3.55766292E-06  2.83833366E-08
  12383.0088  3.55185989E-06  2.8292229E-08
  12393.0498  3.54606755E-06  2.82014234E-08
  12403.0996  3.54028361E-06  2.81109038E-08
  12413.1562  3.53451037E-06  2.8020736E-08
  12423.2227  3.52874508E-06  2.79307759E-08
  12433.2959  3.52299003E-06  2.78411108E-08
  12443.3779  3.51724452E-06  2.77517387E-08
  12453.4688  3.51150743E-06  2.76626473E-08
  12463.5674  3.50578034E-06  2.75738437E-08
  12473.6729  3.50006303E-06  2.74853349E-08
  12483.7881  3.49435413E-06  2.7397105E-08
  12493.9111  3.48865524E-06  2.73091594E-08
  12504.042  3.48296544E-06  2.72215033E-08
  12514.1807  3.47728519E-06  2.71341314E-08
  12524.3281  3.47161404E-06  2.70470384E-08
  12534.4844  3.46595175E-06  2.69602243E-08
  12544.6484  3.46029879E-06  2.68736908E-08
  12554.8203  3.45465537E-06  2.67874931E-08
  12565.002  3.4490206E-06  2.67015228E-08
  12575.1895  3.44339605E-06  2.66158313E-08
  12585.3867  3.43777992E-06  2.65304134E-08
  12595.5928  3.43217266E-06  2.64452691E-08
  12605.8066  3.42657472E-06  2.63604001E-08
  12616.0283  3.42098679E-06  2.62757904E-08
  12626.2578  3.41540863E-06  2.61914082E-08
  12636.4971  3.40983911E-06  2.61072923E-08
  12646.7432  3.4042796E-06  2.60234518E-08
  12656.998  3.39872872E-06  2.59398902E-08
  12667.2607  3.3931874E-06  2.58565933E-08
  12677.5332  3.38765426E-06  2.57735628E-08
  12687.8135  3.38212999E-06  2.56907953E-08
  12698.1016  3.3766155E-06  2.56083528E-08
  12708.3984  3.37110964E-06  2.55261288E-08
  12718.7041  3.3656122E-06  2.54441623E-08
  12729.0166  3.36012499E-06  2.53624695E-08
  12739.3389  3.35464597E-06  2.52810413E-08
  12749.6689  3.34917581E-06  2.51998706E-08
  12760.0068  3.34371498E-06  2.511897E-08
  12770.3545  3.33826256E-06  2.50383199E-08
  12780.71  3.33281901E-06  2.49579344E-08
  12791.0723  3.32738523E-06  2.48778207E-08
  12801.4453  3.32195941E-06  2.47979486E-08
  12811.8262  3.31654246E-06  2.47183412E-08
  12822.2139  3.31113574E-06  2.46389824E-08
  12832.6113  3.30573789E-06  2.45598617E-08
  12843.0176  3.30034868E-06  2.44809915E-08
  12853.4316  3.29496879E-06  2.44024267E-08
  12863.8545  3.28959709E-06  2.4324061E-08
  12874.2852  3.28423471E-06  2.42459599E-08
  12884.7246  3.27888097E-06  2.41681093E-08
  12895.1738  3.27353496E-06  2.40905056E-08
  12905.6299  3.26819872E-06  2.40131541E-08
  12916.0947  3.26287113E-06  2.39360549E-08
  12926.5684  3.25755173E-06  2.38592044E-08
  12937.0498  3.25224187E-06  2.37826079E-08
  12947.54  3.2469402E-06  2.37062547E-08
  12958.04  3.24164625E-06  2.36301396E-08
  12968.5469  3.23636209E-06  2.35542821E-08
  12979.0635  3.23108611E-06  2.34786679E-08
  12989.5869  3.22581923E-06  2.34033468E-08
  13000.1211  3.22056007E-06  2.33281678E-08
  13010.6621  3.21531024E-06  2.32533299E-08
  13021.2129  3.21006837E-06  2.31786874E-08
  13031.7705  3.20483582E-06  2.31042439E-08
  13042.3379  3.19961123E-06  2.30300099E-08
  13052.915  3.19439482E-06  2.29560122E-08
  13063.499  3.18918751E-06  2.28822596E-08
  13074.0908  3.18398907E-06  2.28087487E-08
  13084.6934  3.17879812E-06  2.27354722E-08
  13095.3037  3.17361605E-06  2.26624319E-08
  13105.9219  3.16844262E-06  2.25896297E-08
  13116.5498  3.16327737E-06  2.2517062E-08
  13127.1846  3.15812122E-06  2.24447341E-08
  13137.8301  3.15297234E-06  2.23726317E-08
  13148.4834  3.14783233E-06  2.23008065E-08
  13159.1455  3.14270073E-06  2.22291749E-08
  13169.8154  3.13757755E-06  2.21577814E-08
  13180.4951  3.13246255E-06  2.20866099E-08
  13191.1826  3.12735619E-06  2.20156728E-08
  13201.8799  3.12225779E-06  2.19449614E-08
  13212.584  3.11716826E-06  2.18744862E-08
  13223.2988  3.11208623E-06  2.18042313E-08
  13234.0215  3.10701284E-06  2.17342055E-08
  13244.7529  3.10194901E-06  2.16643823E-08
  13255.4922  3.09689381E-06  2.15947864E-08
  13266.2412  3.09184611E-06  2.15254072E-08
  13276.999  3.08680683E-06  2.14562572E-08
  13287.7646  3.08177619E-06  2.13873292E-08
  13298.54  3.07675327E-06  2.13186286E-08
  13309.3232  3.07173877E-06  2.12501874E-08
  13320.1152  3.06673269E-06  2.11819255E-08
  13330.916  3.06173456E-06  2.11138929E-08
  13341.7266  3.05674439E-06  2.10460733E-08
  13352.5449  3.05176263E-06  2.09784741E-08
  13363.373  3.04678838E-06  2.09110915E-08
  13374.209  3.04182277E-06  2.08439346E-08
  13385.0537  3.03686534E-06  2.07769908E-08
  13395.9072  3.03191609E-06  2.07102637E-08
  13406.7695  3.02697458E-06  2.06437534E-08
  13417.6406  3.02204126E-06  2.05774615E-08
  13428.5215  3.01711589E-06  2.05113793E-08
  13439.4102  3.0121987E-06  2.04455137E-08
  13450.3076  3.00728925E-06  2.03799004E-08
  13461.2139  3.00238821E-06  2.03144062E-08
  13472.1299  2.99749468E-06  2.02491233E-08
  13483.0547  2.9926091E-06  2.01840518E-08
  13493.9873  2.98773193E-06  2.01191916E-08
  13504.9307  2.98286204E-06  2.00545411E-08
  13515.8799  2.97800148E-06  1.99901073E-08
  13526.8408  2.97314728E-06  1.99258725E-08
  13537.8086  2.96830194E-06  1.98618526E-08
  13548.7861  2.96346434E-06  1.97980388E-08
  13559.7734  2.95863401E-06  1.97344292E-08
  13570.7686  2.9538121E-06  1.96710275E-08
  13581.7734  2.94899746E-06  1.96078282E-08
  13592.7871  2.94419124E-06  1.95448386E-08
  13603.8086  2.93939297E-06  1.94820515E-08
  13614.8398  2.93460221E-06  1.94195042E-08
  13625.8789  2.92982008E-06  1.93571275E-08
  13636.9287  2.92504456E-06  1.92949461E-08
  13647.9863  2.92027744E-06  1.92329725E-08
  13659.0537  2.9155176E-06  1.91711926E-08
  13670.1299  2.91076617E-06  1.91096063E-08
  13681.2148  2.90602338E-06  1.90482048E-08
  13692.3086  2.9012881E-06  1.89869969E-08
  13703.4111  2.896561E-06  1.89259914E-08
  13714.5225  2.89184118E-06  1.8865185E-08
  13725.6436  2.88712931E-06  1.88045686E-08
  13736.7744  2.8824245E-06  1.87441547E-08
  13747.9131  2.87772787E-06  1.86839308E-08
  13759.0615  2.87303851E-06  1.86239077E-08
  13770.2178  2.86835734E-06  1.85641174E-08
  13781.3838  2.8636839E-06  1.85044762E-08
  13792.5596  2.85901729E-06  1.84450357E-08
  13803.7432  2.85435908E-06  1.83857889E-08
  13814.9365  2.84970793E-06  1.83267286E-08
  13826.1387  2.84506473E-06  1.82678637E-08
  13837.3506  2.84042858E-06  1.82091888E-08
  13848.5703  2.83580084E-06  1.81507041E-08
  13859.7998  2.83118015E-06  1.80924111E-08
  13871.0391  2.82656652E-06  1.80343047E-08
  13882.2871  2.82196083E-06  1.7976383E-08
  13893.5439  2.81736243E-06  1.79186301E-08
  13904.8096  2.81277221E-06  1.78610389E-08
  13916.085  2.80818881E-06  1.78036341E-08
  13927.3701  2.80361292E-06  1.77464106E-08
  13938.6631  2.79904475E-06  1.76894126E-08
  13949.9658  2.79448386E-06  1.76325656E-08
  13961.2773  2.78993048E-06  1.75758981E-08
  13972.5986  2.78538437E-06  1.75194188E-08
  13983.9287  2.78084599E-06  1.74631225E-08
  13995.2686  2.77631466E-06  1.74070056E-08
  14006.6162  2.77179106E-06  1.73510735E-08
  14017.9736  2.76727496E-06  1.72953225E-08
  14029.3408  2.76276546E-06  1.72397527E-08
  14040.7168  2.75826392E-06  1.71843642E-08
  14052.1035  2.75376897E-06  1.71291497E-08
  14063.498  2.74928198E-06  1.70741199E-08
  14074.9014  2.74480249E-06  1.70192713E-08
  14086.3145  2.74033005E-06  1.69645951E-08
  14097.7373  2.73586465E-06  1.69100964E-08
  14109.1689  2.73140677E-06  1.68558127E-08
  14120.6094  2.72695638E-06  1.68016481E-08
  14132.0596  2.72251282E-06  1.67476504E-08
  14143.5195  2.71807676E-06  1.66938268E-08
  14154.9883  2.71364752E-06  1.66401772E-08
  14166.4658  2.70922624E-06  1.65867053E-08
  14177.9531  2.70481178E-06  1.6533404E-08
  14189.4492  2.70040459E-06  1.64802785E-08
  14200.9561  2.69600423E-06  1.64273235E-08
  14212.4707  2.69161137E-06  1.63745426E-08
  14223.9961  2.68722533E-06  1.63219287E-08
  14235.5293  2.68284703E-06  1.62694906E-08
  14247.0742  2.67847486E-06  1.6217216E-08
  14258.626  2.6741111E-06  1.61651492E-08
  14270.1885  2.66975371E-06  1.61132192E-08
  14281.7598  2.66540337E-06  1.60614544E-08
  14293.3398  2.66106053E-06  1.60098619E-08
  14304.9307  2.65672429E-06  1.59584328E-08
  14316.5303  2.65239532E-06  1.59071742E-08
  14328.1387  2.64807386E-06  1.58560827E-08
  14339.7588  2.64375831E-06  1.5805151E-08
  14351.3867  2.6394523E-06  1.57543489E-08
  14363.0225  2.63515403E-06  1.57037103E-08
  14374.6699  2.63086213E-06  1.5653228E-08
  14386.3262  2.62657727E-06  1.5602911E-08
  14397.9912  2.62229969E-06  1.55527626E-08
  14409.667  2.6180287E-06  1.55027706E-08
  14421.3506  2.61376499E-06  1.54529758E-08
  14433.0459  2.60950765E-06  1.54033124E-08
  14444.749  2.60525781E-06  1.53538089E-08
  14456.4619  2.60101501E-06  1.53044653E-08
  14468.1836  2.59677904E-06  1.52552886E-08
  14479.917  2.59254921E-06  1.52062611E-08
  14491.6582  2.58832688E-06  1.51574007E-08
  14503.4102  2.58411114E-06  1.5108693E-08
  14515.1699  2.57990268E-06  1.50601505E-08
  14526.9404  2.57570105E-06  1.50117625E-08
  14538.7197  2.571506E-06  1.49635326E-08
  14550.5078  2.56731823E-06  1.49154591E-08
  14562.3076  2.5631366E-06  1.48675419E-08
  14574.1152  2.55896248E-06  1.48197801E-08
  14585.9336  2.55479358E-06  1.47721808E-08
  14597.7607  2.55063173E-06  1.47247139E-08
  14609.5986  2.54647625E-06  1.46773962E-08
  14621.4453  2.54232805E-06  1.46302339E-08
  14633.3008  2.53818689E-06  1.45832306E-08
  14645.167  2.53405187E-06  1.45363721E-08
  14657.0439  2.52992322E-06  1.44896646E-08
  14668.9287  2.52580207E-06  1.44431169E-08
  14680.8232  2.52168752E-06  1.43967149E-08
  14692.7275  2.51757979E-06  1.43504666E-08
  14704.6416  2.51347842E-06  1.43043692E-08
  14716.5654  2.50938388E-06  1.42584184E-08
  14728.499  2.50529592E-06  1.42126177E-08
  14740.4414  2.50121479E-06  1.41669672E-08
  14752.3945  2.49714003E-06  1.41214658E-08
  14764.3574  2.49307186E-06  1.40761358E-08
  14776.3291  2.48901097E-06  1.40309329E-08
  14788.3115  2.48495598E-06  1.39858685E-08
  14800.3027  2.48090805E-06  1.39409542E-08
  14812.3047  2.47686648E-06  1.38961758E-08
  14824.3154  2.47283288E-06  1.38515066E-08
  14836.3369  2.46880495E-06  1.38069849E-08
  14848.3662  2.46478476E-06  1.37626142E-08
  14860.4062  2.46077047E-06  1.3718382E-08
  14872.457  2.45676233E-06  1.36742901E-08
  14884.5176  2.45276078E-06  1.36303449E-08
  14896.5859  2.44876651E-06  1.35865461E-08
  14908.666  2.44477792E-06  1.35428868E-08
  14920.7559  2.44079615E-06  1.3499367E-08
  14932.8545  2.43682098E-06  1.34560185E-08
  14944.9629  2.43285263E-06  1.34127855E-08
  14957.0811  2.42889041E-06  1.33696929E-08
  14969.21  2.42493411E-06  1.33267388E-08
  14981.3486  2.42098463E-06  1.32839233E-08
  14993.4961  2.41704197E-06  1.3241249E-08
  15005.6543  2.41310545E-06  1.31987008E-08
  15017.8223  2.40917529E-06  1.31562743E-08
  15030.  2.40525151E-06  1.31139846E-08
  15038.6523  2.40246936E-06  1.30840556E-08
  15047.3096  2.39969063E-06  1.30541711E-08
  15055.9727  2.39691553E-06  1.30243594E-08
  15064.6396  2.39414362E-06  1.29945921E-08
  15073.3125  2.39137512E-06  1.2964918E-08
  15081.9902  2.38860957E-06  1.2935284E-08
  15090.6729  2.38584744E-06  1.29057458E-08
  15099.3594  2.38308871E-06  1.2876253E-08
  15108.0527  2.38033249E-06  1.28468463E-08
  15116.749  2.37758036E-06  1.28174928E-08
  15125.4521  2.37483073E-06  1.27882274E-08
  15134.1592  2.37208451E-06  1.27590054E-08
  15142.873  2.36934125E-06  1.27298696E-08
  15151.5898  2.36660162E-06  1.27007853E-08
  15160.3115  2.36386495E-06  1.26717898E-08
  15169.0391  2.36113146E-06  1.26428601E-08
  15177.7715  2.35840116E-06  1.26139739E-08
  15186.5098  2.35567359E-06  1.25851773E-08
  15195.252  2.35294942E-06  1.25564252E-08
  15204.001  2.35022844E-06  1.25277584E-08
  15212.7529  2.34751064E-06  1.24991413E-08
  15221.5107  2.34479603E-06  1.24706103E-08
  15230.2725  2.34208483E-06  1.24421229E-08
  15239.041  2.33937612E-06  1.24137225E-08
  15247.8135  2.33667106E-06  1.23853674E-08
  15256.5908  2.33396918E-06  1.2357102E-08
  15265.374  2.33127025E-06  1.23288748E-08
  15274.1621  2.32857428E-06  1.23007373E-08
  15282.9561  2.32588127E-06  1.22726416E-08
  15291.7539  2.32319167E-06  1.22446329E-08
  15300.5566  2.32050547E-06  1.22166464E-08
  15309.3662  2.31782155E-06  1.21887442E-08
  15318.1777  2.31514173E-06  1.21609114E-08
  15326.9961  2.3124644E-06  1.21331158E-08
  15335.8203  2.30979003E-06  1.21054056E-08
  15344.6484  2.30711908E-06  1.20777415E-08
  15353.4834  2.30445085E-06  1.20501609E-08
  15362.3223  2.30178603E-06  1.20226211E-08
  15371.166  2.29912416E-06  1.19951693E-08
  15380.0137  2.29646571E-06  1.1967761E-08
  15388.8682  2.29380998E-06  1.19404362E-08
  15397.7266  2.29115767E-06  1.19131496E-08
  15406.5918  2.28850809E-06  1.18859518E-08
  15415.4609  2.28586168E-06  1.18587931E-08
  15424.335  2.28321824E-06  1.18317169E-08
  15433.2148  2.28057775E-06  1.18046835E-08
  15442.0996  2.27794044E-06  1.17777379E-08
  15450.9883  2.27530677E-06  1.17508323E-08
  15459.8848  2.27267515E-06  1.17240031E-08
  15468.7842  2.27004693E-06  1.1697221E-08
  15477.6885  2.26742213E-06  1.16705241E-08
  15486.5986  2.26480029E-06  1.16438859E-08
  15495.5146  2.26218117E-06  1.16172849E-08
  15504.4355  2.25956501E-06  1.15907701E-08
  15513.3604  2.25695203E-06  1.15642962E-08
  15522.292  2.25434201E-06  1.15379031E-08
  15531.2275  2.25173517E-06  1.1511549E-08
  15540.168  2.24913151E-06  1.14852767E-08
  15549.1152  2.24653104E-06  1.14590248E-08
  15558.0654  2.2439342E-06  1.14328556E-08
  15567.0215  2.24133987E-06  1.14067227E-08
  15575.9844  2.23874827E-06  1.13806724E-08
  15584.9521  2.23615984E-06  1.13546612E-08
  15593.9229  2.23357506E-06  1.13287326E-08
  15602.9014  2.2309921E-06  1.13028413E-08
  15611.8828  2.228413E-06  1.12770326E-08
  15620.8701  2.22583685E-06  1.12512604E-08
  15629.8633  2.22326344E-06  1.12255716E-08
  15638.8604  2.2206932E-06  1.11999219E-08
  15647.8643  2.21812547E-06  1.11743459E-08
  15656.8711  2.21556161E-06  1.11488374E-08
  15665.8848  2.21300002E-06  1.11233636E-08
  15674.9033  2.21044138E-06  1.10979705E-08
  15683.9277  2.2078857E-06  1.1072613E-08
  15692.9561  2.20533343E-06  1.10473373E-08
  15701.9902  2.20278366E-06  1.10220979E-08
  15711.0293  2.20023708E-06  1.09969376E-08
  15720.0742  2.19769322E-06  1.09718163E-08
  15729.124  2.19515255E-06  1.09467733E-08
  15738.1787  2.1926146E-06  1.09217657E-08
  15747.2402  2.19007916E-06  1.08968372E-08
  15756.3037  2.18754781E-06  1.08719505E-08
  15765.376  2.18501827E-06  1.08471356E-08
  15774.4502  2.18249261E-06  1.08223608E-08
  15783.5332  2.17996876E-06  1.07976597E-08
  15792.6191  2.17744832E-06  1.07729967E-08
  15801.71  2.17493061E-06  1.07483968E-08
  15810.8066  2.17241541E-06  1.07238343E-08
  15819.9082  2.16990361E-06  1.06993472E-08
  15829.0156  2.16739409E-06  1.06749178E-08
  15838.1279  2.16488775E-06  1.06505249E-08
  15847.2461  2.16238413E-06  1.06262066E-08
  15856.3701  2.15988348E-06  1.06019256E-08
  15865.498  2.15738578E-06  1.05777218E-08
  15874.6309  2.15489126E-06  1.05535545E-08
  15883.7705  2.15239879E-06  1.05294617E-08
  15892.9131  2.14991042E-06  1.05054072E-08
  15902.0635  2.14742386E-06  1.04814246E-08
  15911.2178  2.14494071E-06  1.04574793E-08
  15920.377  2.14246052E-06  1.04336095E-08
  15929.543  2.1399826E-06  1.04097753E-08
  15938.7129  2.13750809E-06  1.03860165E-08
  15947.8887  2.13503631E-06  1.03622915E-08
  15957.0693  2.13256726E-06  1.03386428E-08
  15966.2559  2.13010117E-06  1.03150253E-08
  15975.4473  2.12763803E-06  1.02914877E-08
  15984.6436  2.12517762E-06  1.02679811E-08
  15993.8467  2.12271971E-06  1.02445483E-08
  16003.0537  2.12026521E-06  1.0221151E-08
  16012.2666  2.11781321E-06  1.01978292E-08
  16021.4834  2.1153644E-06  1.01745607E-08
  16030.707  2.11291831E-06  1.01513269E-08
  16039.9365  2.1104745E-06  1.01281641E-08
  16049.1709  2.10803432E-06  1.01050324E-08
  16058.4092  2.10559801E-06  1.00819602E-08
  16067.6543  2.10316421E-06  1.00589235E-08
  16076.9033  2.10073335E-06  1.00359605E-08
  16086.1592  2.09830523E-06  1.00130304E-08
  16095.4189  2.09588006E-06  9.99017136E-09
  16104.6855  2.09345717E-06  9.96734784E-09
  16113.9561  2.09103769E-06  9.94459626E-09
  16123.2334  2.0886207E-06  9.92187754E-09
  16132.5146  2.08620645E-06  9.89922899E-09
  16141.8027  2.08379515E-06  9.87661597E-09
  16151.0947  2.08138658E-06  9.85407489E-09
  16160.3916  2.0789812E-06  9.8315871E-09
  16169.6963  2.07657763E-06  9.80912684E-09
  16179.0039  2.0741777E-06  9.78674208E-09
  16188.3193  2.07178005E-06  9.7643893E-09
  16197.6377  2.06938557E-06  9.74210845E-09
  16206.9619  2.06699383E-06  9.7198587E-09
  16216.293  2.06460436E-06  9.69767822E-09
  16225.6279  2.06221807E-06  9.67553326E-09
  16234.9678  2.05983474E-06  9.65345848E-09
  16244.3154  2.05745346E-06  9.63141122E-09
  16253.667  2.05507536E-06  9.60943858E-09
  16263.0225  2.05270044E-06  9.58749879E-09
  16272.3867  2.05032734E-06  9.56562474E-09
  16281.7539  2.04795765E-06  9.54378443E-09
  16291.126  2.04559069E-06  9.52201429E-09
  16300.5059  2.043226E-06  9.50027523E-09
  16309.8887  2.0408645E-06  9.47859391E-09
  16319.2793  2.0385055E-06  9.45693479E-09
  16328.6729  2.03614945E-06  9.43534406E-09
  16338.0723  2.03379614E-06  9.41380485E-09
  16347.4785  2.03144532E-06  9.39229494E-09
  16356.8887  2.02909746E-06  9.37085431E-09
  16366.3066  2.02675164E-06  9.34944211E-09
  16375.7275  2.02440901E-06  9.32810007E-09
  16385.1543  2.02206934E-06  9.30679001E-09
  16394.5879  2.01973194E-06  9.28554744E-09
  16404.0254  2.01739749E-06  9.26433685E-09
  16413.4688  2.01506577E-06  9.24319199E-09
  16422.9199  2.0127361E-06  9.22207555E-09
  16432.373  2.01041007E-06  9.20103016E-09
  16441.832  2.00808631E-06  9.18001497E-09
  16451.2988  2.00576483E-06  9.15906551E-09
  16460.7695  2.00344653E-06  9.13814713E-09
  16470.2461  2.00113072E-06  9.11729359E-09
  16479.7246  1.99881856E-06  9.09647646E-09
  16489.2129  1.99650776E-06  9.07571884E-09
  16498.7051  1.99420037E-06  9.05499409E-09
  16508.2051  1.99189481E-06  9.03433417E-09
  16517.709  1.98959242E-06  9.01370445E-09
  16527.2168  1.98729299E-06  8.99314134E-09
  16536.7305  1.98499606E-06  8.97262531E-09
  16546.25  1.98270163E-06  8.95214036E-09
  16555.7773  1.98040948E-06  8.93171848E-09
  16565.3066  1.97812096E-06  8.91132945E-09
  16574.8438  1.97583427E-06  8.89099017E-09
  16584.3848  1.97355075E-06  8.8706793E-09
  16593.9336  1.97126928E-06  8.85042972E-09
  16603.4844  1.96899123E-06  8.83021389E-09
  16613.043  1.96671522E-06  8.81005935E-09
  16622.6074  1.96444194E-06  8.78993411E-09
  16632.1777  1.96217115E-06  8.76987105E-09
  16641.752  1.95990333E-06  8.74983996E-09
  16651.332  1.95763801E-06  8.72987282E-09
  16660.918  1.95537518E-06  8.70993322E-09
  16670.5098  1.95311509E-06  8.69005667E-09
  16680.1055  1.95085772E-06  8.67021388E-09
  16689.709  1.94860263E-06  8.65042793E-09
  16699.3164  1.94635049E-06  8.63069261E-09
  16708.9316  1.9441004E-06  8.61098215E-09
  16718.5488  1.94185372E-06  8.59133653E-09
  16728.1738  1.93960909E-06  8.57171845E-09
  16737.8047  1.93736696E-06  8.55216431E-09
  16747.4395  1.93512801E-06  8.5326386E-09
  16757.082  1.93289111E-06  8.51317505E-09
  16766.7285  1.93065671E-06  8.49373816E-09
  16776.3789  1.92842572E-06  8.4743661E-09
  16786.0371  1.92619677E-06  8.4550198E-09
  16795.7012  1.9239701E-06  8.43573478E-09
  16805.3691  1.92174662E-06  8.41647996E-09
  16815.0449  1.91952495E-06  8.39728287E-09
  16824.7266  1.91730601E-06  8.37811687E-09
  16834.4102  1.91509025E-06  8.35901126E-09
  16844.1016  1.912877E-06  8.33991987E-09
  16853.7988  1.9106667E-06  8.32088443E-09
  16863.502  1.90845844E-06  8.30187652E-09
  16873.209  1.90625326E-06  8.2829299E-09
  16882.9219  1.90405058E-06  8.26402502E-09
  16892.6426  1.90185006E-06  8.24514945E-09
  16902.3652  1.89965272E-06  8.22633517E-09
  16912.0977  1.89745697E-06  8.20754398E-09
  16921.834  1.8952644E-06  8.18881585E-09
  16931.5742  1.89307445E-06  8.17011614E-09
  16941.3223  1.89088667E-06  8.15147416E-09
  16951.0762  1.88870138E-06  8.13285794E-09
  16960.834  1.88651893E-06  8.11430301E-09
  16970.5977  1.88433899E-06  8.09577649E-09
  16980.3672  1.88216165E-06  8.07730594E-09
  16990.1426  1.87998648E-06  8.05886469E-09
  16999.9238  1.87781404E-06  8.04048117E-09
  17009.709  1.87564444E-06  8.02212519E-09
  17019.502  1.87347666E-06  8.00382605E-09
  17029.3008  1.8713115E-06  7.98555444E-09
  17039.1035  1.86914929E-06  7.96734057E-09
  17048.9121  1.86698946E-06  7.94915511E-09
  17058.7266  1.86483192E-06  7.9310265E-09
  17068.5469  1.8626771E-06  7.91293964E-09
  17078.373  1.86052443E-06  7.89487853E-09
  17088.2051  1.8583745E-06  7.87687604E-09
  17098.043  1.85622685E-06  7.85889931E-09
  17107.8867  1.8540818E-06  7.84097853E-09
  17117.7344  1.85193937E-06  7.82307463E-09
  17127.5879  1.84979956E-06  7.80522313E-09
  17137.4473  1.84766213E-06  7.78739828E-09
  17147.3145  1.84552653E-06  7.76962672E-09
  17157.1855  1.84339399E-06  7.75188447E-09
  17167.0625  1.84126395E-06  7.73419817E-09
  17176.9473  1.83913585E-06  7.71653585E-09
  17186.8359  1.83701047E-06  7.69893127E-09
  17196.7285  1.83488805E-06  7.68135422E-09
  17206.6289  1.83276757E-06  7.66383224E-09
  17216.5352  1.83064947E-06  7.64633334E-09
  17226.4453  1.82853421E-06  7.62889485E-09
  17236.3613  1.82642145E-06  7.61149366E-09
  17246.2832  1.82431097E-06  7.59411911E-09
  17256.2129  1.82220253E-06  7.57679786E-09
  17266.1465  1.82009694E-06  7.55950325E-09
  17276.0879  1.81799339E-06  7.54226193E-09
  17286.0332  1.81589246E-06  7.52504814E-09
  17295.9844  1.81379426E-06  7.50788853E-09
  17305.9414  1.81169821E-06  7.4907538E-09
  17315.9023  1.8096049E-06  7.4736759E-09
  17325.873  1.80751329E-06  7.45661755E-09
