 Be Density=1.848
 Energy(eV), Delta, Beta
  11624.3486  2.52126483E-06  6.25550389E-10
  11633.7734  2.51717938E-06  6.23977814E-10
  11643.208  2.51309916E-06  6.22410234E-10
  11652.6484  2.50902667E-06  6.20847929E-10
  11662.0977  2.50495941E-06  6.19290563E-10
  11671.5547  2.50089943E-06  6.17738027E-10
  11681.0186  2.49684604E-06  6.16190821E-10
  11690.4902  2.49279947E-06  6.14648665E-10
  11699.9707  2.48875858E-06  6.13111339E-10
  11709.457  2.48472543E-06  6.11579842E-10
  11718.9531  2.4806975E-06  6.10052453E-10
  11728.4551  2.47667731E-06  6.08530171E-10
  11737.9658  2.4726628E-06  6.07012718E-10
  11747.4844  2.46865511E-06  6.05499928E-10
  11757.0098  2.46465379E-06  6.03992301E-10
  11766.543  2.46065929E-06  6.02489558E-10
  11776.085  2.45667047E-06  6.0099159E-10
  11785.6338  2.45268916E-06  5.99498617E-10
  11795.1904  2.44871353E-06  5.98010141E-10
  11804.7559  2.4447445E-06  5.96526606E-10
  11814.3271  2.44078251E-06  5.95048066E-10
  11823.9082  2.43682598E-06  5.93574023E-10
  11833.4951  2.43287695E-06  5.92104865E-10
  11843.0908  2.42893384E-06  5.90640314E-10
  11852.6953  2.42499686E-06  5.89180427E-10
  11862.3057  2.42106739E-06  5.8772609E-10
  11871.9248  2.41714315E-06  5.86275639E-10
  11881.5508  2.41322618E-06  5.84829907E-10
  11891.1855  2.40931513E-06  5.83388837E-10
  11900.8281  2.40541021E-06  5.81952431E-10
  11910.4775  2.40151235E-06  5.80520521E-10
  11920.1367  2.39761994E-06  5.79093273E-10
  11929.8027  2.39373367E-06  5.77670634E-10
  11939.4766  2.38985422E-06  5.76252601E-10
  11949.1582  2.38598113E-06  5.74839287E-10
  11958.8467  2.38211464E-06  5.73430414E-10
  11968.5439  2.37825384E-06  5.72026038E-10
  11978.25  2.37439895E-06  5.70626046E-10
  11987.9619  2.37055156E-06  5.69231662E-10
  11997.6826  2.36670985E-06  5.67840885E-10
  12007.4121  2.3628736E-06  5.66454272E-10
  12017.1484  2.3590444E-06  5.65072433E-10
  12026.8926  2.35522134E-06  5.63695146E-10
  12036.6445  2.35140487E-06  5.62322522E-10
  12046.4053  2.34759386E-06  5.60954283E-10
  12056.1738  2.34378945E-06  5.5959043E-10
  12065.9492  2.33999162E-06  5.58231017E-10
  12075.7334  2.33619949E-06  5.56875934E-10
  12085.5264  2.33241326E-06  5.5552507E-10
  12095.3262  2.3286334E-06  5.54178703E-10
  12105.1338  2.32485968E-06  5.52836388E-10
  12114.9502  2.3210921E-06  5.51498625E-10
  12124.7744  2.3173302E-06  5.5016508E-10
  12134.6064  2.31357512E-06  5.48836754E-10
  12144.4453  2.30982619E-06  5.47511703E-10
  12154.293  2.30608271E-06  5.46190926E-10
  12164.1484  2.30234582E-06  5.44874479E-10
  12174.0127  2.29861462E-06  5.43562251E-10
  12183.8848  2.29488933E-06  5.42254242E-10
  12193.7646  2.2911704E-06  5.40950396E-10
  12203.6523  2.28745739E-06  5.39650713E-10
  12213.5479  2.28375052E-06  5.38355083E-10
  12223.4512  2.28004956E-06  5.37063394E-10
  12233.3633  2.27635405E-06  5.35775535E-10
  12243.2832  2.27266469E-06  5.34491951E-10
  12253.2109  2.26898192E-06  5.33212585E-10
  12263.1465  2.2653046E-06  5.31937827E-10
  12273.0908  2.2616332E-06  5.30666511E-10
  12283.042  2.25796794E-06  5.29399358E-10
  12293.0039  2.25430813E-06  5.28135924E-10
  12302.9717  2.25065446E-06  5.26876764E-10
  12312.9473  2.24700716E-06  5.25621713E-10
  12322.9326  2.24336532E-06  5.24370491E-10
  12332.9248  2.23972938E-06  5.23123433E-10
  12342.9248  2.23609982E-06  5.21880372E-10
  12352.9346  2.23247525E-06  5.20640975E-10
  12362.9502  2.22885774E-06  5.19405907E-10
  12372.9756  2.22524523E-06  5.1817467E-10
  12383.0088  2.22163862E-06  5.16947318E-10
  12393.0498  2.21803839E-06  5.15723908E-10
  12403.0996  2.21444338E-06  5.14504328E-10
  12413.1562  2.21085475E-06  5.13289244E-10
  12423.2227  2.20727156E-06  5.12070719E-10
  12433.2959  2.20369498E-06  5.10856191E-10
  12443.3779  2.20012384E-06  5.09645548E-10
  12453.4688  2.19655794E-06  5.08438736E-10
  12463.5674  2.19299841E-06  5.07235809E-10
  12473.6729  2.18944479E-06  5.06036879E-10
  12483.7881  2.18589639E-06  5.04841613E-10
  12493.9111  2.18235414E-06  5.03650233E-10
  12504.042  2.17881734E-06  5.02462849E-10
  12514.1807  2.17528668E-06  5.01279185E-10
  12524.3281  2.17176171E-06  5.0009924E-10
  12534.4844  2.16824196E-06  4.98923014E-10
  12544.6484  2.16472813E-06  4.97750618E-10
  12554.8203  2.16122044E-06  4.96582664E-10
  12565.002  2.15771752E-06  4.95417707E-10
  12575.1895  2.15422142E-06  4.9425658E-10
  12585.3867  2.15073032E-06  4.93099117E-10
  12595.5928  2.14724446E-06  4.91945262E-10
  12605.8066  2.14376473E-06  4.90795182E-10
  12616.0283  2.14029069E-06  4.89648821E-10
  12626.2578  2.1368221E-06  4.88505958E-10
  12636.4971  2.13335852E-06  4.87366814E-10
  12646.7432  2.12990153E-06  4.86231333E-10
  12656.998  2.12644977E-06  4.85099294E-10
  12667.2607  2.12300347E-06  4.8397103E-10
  12677.5332  2.11956262E-06  4.8284643E-10
  12687.8135  2.11612723E-06  4.81725215E-10
  12698.1016  2.11269798E-06  4.80608386E-10
  12708.3984  2.10927374E-06  4.79494333E-10
  12718.7041  2.10585517E-06  4.78383833E-10
  12729.0166  2.10244252E-06  4.77277107E-10
  12739.3389  2.09903487E-06  4.76173656E-10
  12749.6689  2.09563314E-06  4.75073869E-10
  12760.0068  2.09223685E-06  4.73977524E-10
  12770.3545  2.0888458E-06  4.72884731E-10
  12780.71  2.08546044E-06  4.71795381E-10
  12791.0723  2.08208098E-06  4.70709471E-10
  12801.4453  2.07870653E-06  4.69627004E-10
  12811.8262  2.07533731E-06  4.68548089E-10
  12822.2139  2.07197422E-06  4.67472616E-10
  12832.6113  2.0686166E-06  4.66400418E-10
  12843.0176  2.06526397E-06  4.65331662E-10
  12853.4316  2.06191726E-06  4.64266903E-10
  12863.8545  2.05857577E-06  4.63204947E-10
  12874.2852  2.05523975E-06  4.62146321E-10
  12884.7246  2.05190918E-06  4.6109111E-10
  12895.1738  2.04858361E-06  4.60039201E-10
  12905.6299  2.04526395E-06  4.58990707E-10
  12916.0947  2.04194953E-06  4.57945626E-10
  12926.5684  2.03864033E-06  4.56903737E-10
  12937.0498  2.03533682E-06  4.55865179E-10
  12947.54  2.03203854E-06  4.54829924E-10
  12958.04  2.02874503E-06  4.53797833E-10
  12968.5469  2.02545743E-06  4.52769128E-10
  12979.0635  2.02217507E-06  4.5174367E-10
  12989.5869  2.01889816E-06  4.50722071E-10
  13000.1211  2.01562625E-06  4.49702581E-10
  13010.6621  2.01236003E-06  4.48687282E-10
  13021.2129  2.00909858E-06  4.47674731E-10
  13031.7705  2.00584304E-06  4.46665593E-10
  13042.3379  2.00259251E-06  4.45659648E-10
  13052.915  1.99934675E-06  4.44656784E-10
  13063.499  1.9961069E-06  4.43657167E-10
  13074.0908  1.99287251E-06  4.42660686E-10
  13084.6934  1.98964244E-06  4.41667397E-10
  13095.3037  1.98641828E-06  4.40677217E-10
  13105.9219  1.98319935E-06  4.39690173E-10
  13116.5498  1.9799852E-06  4.38706294E-10
  13127.1846  1.97677696E-06  4.37725522E-10
  13137.8301  1.97357326E-06  4.36747666E-10
  13148.4834  1.97037502E-06  4.35773556E-10
  13159.1455  1.96718179E-06  4.34801917E-10
  13169.8154  1.96399424E-06  4.33833552E-10
  13180.4951  1.96081123E-06  4.32868047E-10
  13191.1826  1.95763369E-06  4.31905622E-10
  13201.8799  1.95446114E-06  4.30946306E-10
  13212.584  1.95129428E-06  4.29990016E-10
  13223.2988  1.94813174E-06  4.29036556E-10
  13234.0215  1.94497466E-06  4.28086289E-10
  13244.7529  1.94182257E-06  4.27138824E-10
  13255.4922  1.93867641E-06  4.26194496E-10
  13266.2412  1.93553478E-06  4.25252888E-10
  13276.999  1.93239839E-06  4.24314334E-10
  13287.7646  1.929267E-06  4.2337886E-10
  13298.54  1.92614084E-06  4.22446161E-10
  13309.3232  1.92301968E-06  4.21516932E-10
  13320.1152  1.91990353E-06  4.20590285E-10
  13330.916  1.9167926E-06  4.19666357E-10
  13341.7266  1.91368645E-06  4.18745288E-10
  13352.5449  1.9105853E-06  4.17827301E-10
  13363.373  1.90748915E-06  4.16912033E-10
  13374.209  1.90439857E-06  4.15999818E-10
  13385.0537  1.90131266E-06  4.15090323E-10
  13395.9072  1.89823163E-06  4.14183715E-10
  13406.7695  1.89515583E-06  4.13279994E-10
  13417.6406  1.89208492E-06  4.1237902E-10
  13428.5215  1.88901868E-06  4.11480988E-10
  13439.4102  1.88595789E-06  4.10585677E-10
  13450.3076  1.88290187E-06  4.0969364E-10
  13461.2139  1.87985052E-06  4.08803907E-10
  13472.1299  1.87680405E-06  4.07916978E-10
  13483.0547  1.87376259E-06  4.07032796E-10
  13493.9873  1.8707259E-06  4.06151252E-10
  13504.9307  1.8676941E-06  4.05272566E-10
  13515.8799  1.86466775E-06  4.04396766E-10
  13526.8408  1.86164573E-06  4.0352352E-10
  13537.8086  1.85862916E-06  4.02653133E-10
  13548.7861  1.85561703E-06  4.01785355E-10
  13559.7734  1.85260978E-06  4.00920297E-10
  13570.7686  1.84960766E-06  4.00058014E-10
  13581.7734  1.84660996E-06  3.99198369E-10
  13592.7871  1.8436175E-06  3.98341443E-10
  13603.8086  1.84063003E-06  3.97487099E-10
  13614.8398  1.83764689E-06  3.96635946E-10
  13625.8789  1.83466932E-06  3.95787098E-10
  13636.9287  1.83169573E-06  3.94940664E-10
  13647.9863  1.82872759E-06  3.94097005E-10
  13659.0537  1.825764E-06  3.93255928E-10
  13670.1299  1.82280519E-06  3.92417543E-10
  13681.2148  1.81985126E-06  3.91581934E-10
  13692.3086  1.81690257E-06  3.9074885E-10
  13703.4111  1.81395853E-06  3.89918375E-10
  13714.5225  1.81101905E-06  3.89090565E-10
  13725.6436  1.80808445E-06  3.88265198E-10
  13736.7744  1.8051544E-06  3.87442411E-10
  13747.9131  1.80222924E-06  3.86622262E-10
  13759.0615  1.79930873E-06  3.85804555E-10
  13770.2178  1.79639335E-06  3.84989873E-10
  13781.3838  1.79348251E-06  3.84177273E-10
  13792.5596  1.79057588E-06  3.83367144E-10
  13803.7432  1.78767471E-06  3.82559706E-10
  13814.9365  1.78477796E-06  3.817546E-10
  13826.1387  1.78188577E-06  3.80952075E-10
  13837.3506  1.77899824E-06  3.80152021E-10
  13848.5703  1.77611582E-06  3.79354437E-10
  13859.7998  1.7732375E-06  3.78559295E-10
  13871.0391  1.77036407E-06  3.77766707E-10
  13882.2871  1.76749529E-06  3.7697645E-10
  13893.5439  1.76463107E-06  3.76188691E-10
  13904.8096  1.76177161E-06  3.75403264E-10
  13916.085  1.75891637E-06  3.74620251E-10
  13927.3701  1.7560659E-06  3.73839654E-10
  13938.6631  1.7532202E-06  3.73061804E-10
  13949.9658  1.75037894E-06  3.72286035E-10
  13961.2773  1.74754246E-06  3.71512654E-10
  13972.5986  1.74471018E-06  3.7074166E-10
  13983.9287  1.74188301E-06  3.69973052E-10
  13995.2686  1.73906005E-06  3.69206804E-10
  14006.6162  1.73624187E-06  3.68442971E-10
  14017.9736  1.73342846E-06  3.67681496E-10
  14029.3408  1.73061926E-06  3.6692227E-10
  14040.7168  1.72781461E-06  3.66165431E-10
  14052.1035  1.72501427E-06  3.6541084E-10
  14063.498  1.72221894E-06  3.64658664E-10
  14074.9014  1.71942816E-06  3.63908848E-10
  14086.3145  1.71664169E-06  3.63161279E-10
  14097.7373  1.71385955E-06  3.62416014E-10
  14109.1689  1.71108218E-06  3.61673441E-10
  14120.6094  1.70830947E-06  3.60932756E-10
  14132.0596  1.70554142E-06  3.60194485E-10
  14143.5195  1.70277769E-06  3.59458407E-10
  14154.9883  1.7000184E-06  3.58724633E-10
  14166.4658  1.69726366E-06  3.57993107E-10
  14177.9531  1.69451346E-06  3.5726383E-10
  14189.4492  1.69176781E-06  3.565368E-10
  14200.9561  1.68902613E-06  3.55811963E-10
  14212.4707  1.68628935E-06  3.55089402E-10
  14223.9961  1.68355666E-06  3.54368979E-10
  14235.5293  1.68082875E-06  3.53650859E-10
  14247.0742  1.6781047E-06  3.52934737E-10
  14258.626  1.67538576E-06  3.52221391E-10
  14270.1885  1.67267069E-06  3.51509766E-10
  14281.7598  1.66996028E-06  3.50800333E-10
  14293.3398  1.66725442E-06  3.50093093E-10
  14304.9307  1.66455277E-06  3.49388019E-10
  14316.5303  1.66185532E-06  3.48685053E-10
  14328.1387  1.65916276E-06  3.47984253E-10
  14339.7588  1.65647384E-06  3.47285561E-10
  14351.3867  1.65378947E-06  3.46588952E-10
  14363.0225  1.6511101E-06  3.45894535E-10
  14374.6699  1.64843436E-06  3.45202117E-10
  14386.3262  1.64576318E-06  3.44511891E-10
  14397.9912  1.64309643E-06  3.43823747E-10
  14409.667  1.64043388E-06  3.43137629E-10
  14421.3506  1.63777588E-06  3.42453982E-10
  14433.0459  1.63512163E-06  3.41772111E-10
  14444.749  1.63247216E-06  3.41092321E-10
  14456.4619  1.62982701E-06  3.40414558E-10
  14468.1836  1.62718595E-06  3.39738931E-10
  14479.917  1.62454899E-06  3.39065304E-10
  14491.6582  1.62191668E-06  3.38393674E-10
  14503.4102  1.61928813E-06  3.37724154E-10
  14515.1699  1.61666435E-06  3.37056605E-10
  14526.9404  1.61404478E-06  3.36391193E-10
  14538.7197  1.61142907E-06  3.35727751E-10
  14550.5078  1.60881837E-06  3.35066336E-10
  14562.3076  1.60621107E-06  3.34406891E-10
  14574.1152  1.60360867E-06  3.33749528E-10
  14585.9336  1.60100979E-06  3.33094358E-10
  14597.7607  1.59841568E-06  3.32440936E-10
  14609.5986  1.59582532E-06  3.31789457E-10
  14621.4453  1.59323952E-06  3.31140004E-10
  14633.3008  1.59065792E-06  3.3049255E-10
  14645.167  1.58808029E-06  3.29846983E-10
  14657.0439  1.58550665E-06  3.29203331E-10
  14668.9287  1.58293756E-06  3.28561733E-10
  14680.8232  1.58037244E-06  3.27922023E-10
  14692.7275  1.57781176E-06  3.27284255E-10
  14704.6416  1.57525506E-06  3.26648431E-10
  14716.5654  1.57270233E-06  3.26014521E-10
  14728.499  1.57015393E-06  3.25382443E-10
  14740.4414  1.56760973E-06  3.24752364E-10
  14752.3945  1.56506951E-06  3.24124144E-10
  14764.3574  1.56253327E-06  3.23498145E-10
  14776.3291  1.56000146E-06  3.22873728E-10
  14788.3115  1.55747352E-06  3.22251198E-10
  14800.3027  1.5549499E-06  3.21630528E-10
  14812.3047  1.55243015E-06  3.21011717E-10
  14824.3154  1.54991483E-06  3.20394766E-10
  14836.3369  1.54740314E-06  3.19779758E-10
  14848.3662  1.54489635E-06  3.19166582E-10
  14860.4062  1.54239319E-06  3.18555182E-10
  14872.457  1.53989401E-06  3.17945725E-10
  14884.5176  1.53739859E-06  3.17337934E-10
  14896.5859  1.53490782E-06  3.16732196E-10
  14908.666  1.5324207E-06  3.16128068E-10
  14920.7559  1.52993755E-06  3.15525883E-10
  14932.8545  1.52745861E-06  3.14925724E-10
  14944.9629  1.52498387E-06  3.14327092E-10
  14957.0811  1.522513E-06  3.13730236E-10
  14969.21  1.520046E-06  3.13135212E-10
  14981.3486  1.51758275E-06  3.12541909E-10
  14993.4961  1.51512404E-06  3.11950465E-10
  15005.6543  1.51266909E-06  3.11353054E-10
  15017.8223  1.51021811E-06  3.10748621E-10
  15030.  1.507771E-06  3.10145881E-10
  15038.6523  1.50603603E-06  3.09719195E-10
  15047.3096  1.50430299E-06  3.09293119E-10
  15055.9727  1.50257188E-06  3.08868153E-10
  15064.6396  1.5008427E-06  3.08443826E-10
  15073.3125  1.49911546E-06  3.0802072E-10
  15081.9902  1.49739014E-06  3.07598114E-10
  15090.6729  1.49566699E-06  3.07176728E-10
  15099.3594  1.49394589E-06  3.06755954E-10
  15108.0527  1.49222626E-06  3.0633629E-10
  15116.749  1.49050925E-06  3.05917347E-10
  15125.4521  1.48879394E-06  3.05499376E-10
  15134.1592  1.48708068E-06  3.05082154E-10
  15142.873  1.48536901E-06  3.04665876E-10
  15151.5898  1.48365973E-06  3.04250403E-10
  15160.3115  1.48195238E-06  3.03835929E-10
  15169.0391  1.48024719E-06  3.03422398E-10
  15177.7715  1.4785436E-06  3.03009395E-10
  15186.5098  1.47684182E-06  3.02597558E-10
  15195.252  1.47514231E-06  3.02186359E-10
  15204.001  1.47344451E-06  3.01776132E-10
  15212.7529  1.47174899E-06  3.01366626E-10
  15221.5107  1.47005517E-06  3.00958147E-10
  15230.2725  1.46836362E-06  3.0055039E-10
  15239.041  1.46667367E-06  3.00143577E-10
  15247.8135  1.46498587E-06  2.99737457E-10
  15256.5908  1.46330001E-06  2.99332364E-10
  15265.374  1.46161597E-06  2.98927938E-10
  15274.1621  1.45993408E-06  2.98524566E-10
  15282.9561  1.45825379E-06  2.98121722E-10
  15291.7539  1.45657555E-06  2.97720015E-10
  15300.5566  1.45489958E-06  2.97318947E-10
  15309.3662  1.45322508E-06  2.96918962E-10
  15318.1777  1.4515532E-06  2.96519781E-10
  15326.9961  1.4498828E-06  2.96121239E-10
  15335.8203  1.44821422E-06  2.9572364E-10
  15344.6484  1.4465478E-06  2.95326763E-10
  15353.4834  1.44488297E-06  2.94930858E-10
  15362.3223  1.4432203E-06  2.94535535E-10
  15371.166  1.44155945E-06  2.94141322E-10
  15380.0137  1.43990087E-06  2.9374761E-10
  15388.8682  1.43824388E-06  2.93355007E-10
  15397.7266  1.43658906E-06  2.92962987E-10
  15406.5918  1.43493571E-06  2.92571939E-10
  15415.4609  1.43328452E-06  2.92181501E-10
  15424.335  1.43163516E-06  2.91792146E-10
  15433.2148  1.42998772E-06  2.91403263E-10
  15442.0996  1.42834222E-06  2.91015489E-10
  15450.9883  1.42669876E-06  2.90628299E-10
  15459.8848  1.42505678E-06  2.9024208E-10
  15468.7842  1.42341696E-06  2.89856417E-10
  15477.6885  1.42177919E-06  2.89471835E-10
  15486.5986  1.42014312E-06  2.89088059E-10
  15495.5146  1.41850876E-06  2.88704755E-10
  15504.4355  1.41687644E-06  2.88322505E-10
  15513.3604  1.41524606E-06  2.87940838E-10
  15522.292  1.41361738E-06  2.87560142E-10
  15531.2275  1.41199075E-06  2.8718003E-10
  15540.168  1.41036605E-06  2.86800916E-10
  15549.1152  1.40874283E-06  2.86422303E-10
  15558.0654  1.40712166E-06  2.86044716E-10
  15567.0215  1.4055023E-06  2.85667601E-10
  15575.9844  1.40388465E-06  2.8529154E-10
  15584.9521  1.40226905E-06  2.84915952E-10
  15593.9229  1.40065549E-06  2.84541474E-10
  15602.9014  1.39904319E-06  2.84167467E-10
  15611.8828  1.39743327E-06  2.83794432E-10
  15620.8701  1.39582528E-06  2.83422008E-10
  15629.8633  1.39421888E-06  2.83050527E-10
  15638.8604  1.39261442E-06  2.82679602E-10
  15647.8643  1.39101155E-06  2.8230962E-10
  15656.8711  1.38941107E-06  2.81940471E-10
  15665.8848  1.38781206E-06  2.81571738E-10
  15674.9033  1.38621488E-06  2.81204032E-10
  15683.9277  1.38461951E-06  2.80836909E-10
  15692.9561  1.3830263E-06  2.80470758E-10
  15701.9902  1.38143457E-06  2.80104995E-10
  15711.0293  1.37984478E-06  2.79740314E-10
  15720.0742  1.37825668E-06  2.79376161E-10
  15729.124  1.37667064E-06  2.79013007E-10
  15738.1787  1.37508653E-06  2.78650214E-10
  15747.2402  1.37350378E-06  2.78288448E-10
  15756.3037  1.3719233E-06  2.7792732E-10
  15765.376  1.37034431E-06  2.77567025E-10
  15774.4502  1.36876758E-06  2.77207257E-10
  15783.5332  1.367192E-06  2.76848433E-10
  15792.6191  1.36561857E-06  2.76490164E-10
  15801.71  1.36404742E-06  2.76132867E-10
  15810.8066  1.36247775E-06  2.75775985E-10
  15819.9082  1.36090989E-06  2.75420103E-10
  15829.0156  1.35934386E-06  2.75064943E-10
  15838.1279  1.35777964E-06  2.7471031E-10
  15847.2461  1.35621713E-06  2.74356565E-10
  15856.3701  1.35465632E-06  2.74003265E-10
  15865.498  1.35309756E-06  2.73650991E-10
  15874.6309  1.35154073E-06  2.73299272E-10
  15883.7705  1.34998515E-06  2.72948358E-10
  15892.9131  1.34843208E-06  2.72598083E-10
  15902.0635  1.34688014E-06  2.72248613E-10
  15911.2178  1.34533025E-06  2.71899614E-10
  15920.377  1.34378229E-06  2.71551587E-10
  15929.543  1.34223581E-06  2.71204059E-10
  15938.7129  1.34069137E-06  2.70857475E-10
  15947.8887  1.33914853E-06  2.70511252E-10
  15957.0693  1.33760761E-06  2.70166028E-10
  15966.2559  1.33606829E-06  2.69821332E-10
  15975.4473  1.33453091E-06  2.69477496E-10
  15984.6436  1.33299523E-06  2.69134187E-10
  15993.8467  1.33146114E-06  2.68791739E-10
  16003.0537  1.32992898E-06  2.68449707E-10
  16012.2666  1.32839864E-06  2.68108646E-10
  16021.4834  1.32687023E-06  2.67768308E-10
  16030.707  1.32534331E-06  2.67428441E-10
  16039.9365  1.32381797E-06  2.67089406E-10
  16049.1709  1.32229457E-06  2.66750816E-10
  16058.4092  1.32077309E-06  2.66413197E-10
  16067.6543  1.31925322E-06  2.66076022E-10
  16076.9033  1.31773515E-06  2.65739708E-10
  16086.1592  1.3162188E-06  2.65403893E-10
  16095.4189  1.31470426E-06  2.65068967E-10
  16104.6855  1.31319132E-06  2.64734429E-10
  16113.9561  1.31168031E-06  2.6440089E-10
  16123.2334  1.31017077E-06  2.64067684E-10
  16132.5146  1.30866317E-06  2.63735422E-10
  16141.8027  1.30715716E-06  2.6340366E-10
  16151.0947  1.30565309E-06  2.63072786E-10
  16160.3916  1.30415083E-06  2.62742439E-10
  16169.6963  1.30264971E-06  2.62412647E-10
  16179.0039  1.30115097E-06  2.62083744E-10
  16188.3193  1.29965349E-06  2.61755173E-10
  16197.6377  1.29815805E-06  2.61427602E-10
  16206.9619  1.29666444E-06  2.61100391E-10
  16216.293  1.29517207E-06  2.60774041E-10
  16225.6279  1.29368163E-06  2.60448246E-10
  16234.9678  1.29219313E-06  2.60123173E-10
  16244.3154  1.290706E-06  2.59798627E-10
  16253.667  1.28922079E-06  2.59474942E-10
  16263.0225  1.2877374E-06  2.59151617E-10
  16272.3867  1.28625538E-06  2.58829208E-10
  16281.7539  1.28477529E-06  2.58507216E-10
  16291.126  1.28329702E-06  2.58186084E-10
  16300.5059  1.28182012E-06  2.57865423E-10
  16309.8887  1.28034515E-06  2.5754493E-10
  16319.2793  1.27887176E-06  2.57224242E-10
  16328.6729  1.27740032E-06  2.56904498E-10
  16338.0723  1.27593023E-06  2.56585309E-10
  16347.4785  1.27446197E-06  2.56266536E-10
  16356.8887  1.27299552E-06  2.55948707E-10
  16366.3066  1.27153044E-06  2.55631211E-10
  16375.7275  1.27006729E-06  2.55314603E-10
  16385.1543  1.26860584E-06  2.54998439E-10
  16394.5879  1.26714588E-06  2.54682997E-10
  16404.0254  1.26568784E-06  2.54368193E-10
  16413.4688  1.2642314E-06  2.54054028E-10
  16422.9199  1.26277621E-06  2.53740279E-10
  16432.373  1.2613234E-06  2.53427557E-10
  16441.832  1.25987208E-06  2.53115084E-10
  16451.2988  1.258422E-06  2.528035E-10
  16460.7695  1.25697386E-06  2.52492333E-10
  16470.2461  1.25552742E-06  2.52181886E-10
  16479.7246  1.25408314E-06  2.51872107E-10
  16489.2129  1.25263989E-06  2.51562909E-10
  16498.7051  1.25119846E-06  2.5125424E-10
  16508.2051  1.24975838E-06  2.50946319E-10
  16517.709  1.24832013E-06  2.50638815E-10
  16527.2168  1.24688381E-06  2.50332227E-10
  16536.7305  1.24544908E-06  2.50026111E-10
  16546.25  1.24401595E-06  2.49720467E-10
  16555.7773  1.24258418E-06  2.49415627E-10
  16565.3066  1.24115456E-06  2.49111204E-10
  16574.8438  1.2397262E-06  2.48807502E-10
  16584.3848  1.23829977E-06  2.48504217E-10
  16593.9336  1.2368746E-06  2.48201654E-10
  16603.4844  1.23545158E-06  2.47899701E-10
  16613.043  1.23402981E-06  2.47598303E-10
  16622.6074  1.23260975E-06  2.4729746E-10
  16632.1777  1.23119128E-06  2.46997284E-10
  16641.752  1.22977451E-06  2.46697607E-10
  16651.332  1.22835945E-06  2.46398651E-10
  16660.918  1.22694587E-06  2.46100196E-10
  16670.5098  1.22553399E-06  2.45802462E-10
  16680.1055  1.22412382E-06  2.45505116E-10
  16689.709  1.22271513E-06  2.45208548E-10
  16699.3164  1.22130814E-06  2.44912507E-10
  16708.9316  1.21990263E-06  2.44616938E-10
  16718.5488  1.21849916E-06  2.44322146E-10
  16728.1738  1.21709695E-06  2.44027715E-10
  16737.8047  1.21569622E-06  2.43734061E-10
  16747.4395  1.21429753E-06  2.43440823E-10
  16757.082  1.21289997E-06  2.43148335E-10
  16766.7285  1.21150424E-06  2.4285618E-10
  16776.3789  1.21011044E-06  2.42564913E-10
  16786.0371  1.20871789E-06  2.42273923E-10
  16795.7012  1.20732693E-06  2.41983739E-10
  16805.3691  1.20593779E-06  2.41693915E-10
  16815.0449  1.20454979E-06  2.41404841E-10
  16824.7266  1.20316361E-06  2.41116099E-10
  16834.4102  1.20177936E-06  2.40828246E-10
  16844.1016  1.20039635E-06  2.40540754E-10
  16853.7988  1.19901517E-06  2.40254067E-10
  16863.502  1.19763547E-06  2.39967685E-10
  16873.209  1.19625759E-06  2.39682135E-10
  16882.9219  1.19488107E-06  2.39397058E-10
  16892.6426  1.19350614E-06  2.39112424E-10
  16902.3652  1.19213303E-06  2.38828513E-10
  16912.0977  1.19076117E-06  2.38544906E-10
  16921.834  1.1893909E-06  2.38262104E-10
  16931.5742  1.18802245E-06  2.37979692E-10
  16941.3223  1.18665537E-06  2.37697972E-10
  16951.0762  1.18528976E-06  2.37416586E-10
  16960.834  1.18392609E-06  2.37136033E-10
  16970.5977  1.18256389E-06  2.36855813E-10
  16980.3672  1.18120329E-06  2.36576286E-10
  16990.1426  1.17984393E-06  2.36297149E-10
  16999.9238  1.1784864E-06  2.3601876E-10
  17009.709  1.17713057E-06  2.35740705E-10
  17019.502  1.17577611E-06  2.35463288E-10
  17029.3008  1.17442289E-06  2.35186343E-10
  17039.1035  1.17307184E-06  2.34910064E-10
  17048.9121  1.17172203E-06  2.34634229E-10
  17058.7266  1.17037382E-06  2.34358977E-10
  17068.5469  1.16902709E-06  2.34084391E-10
  17078.373  1.16768194E-06  2.33810055E-10
  17088.2051  1.16633839E-06  2.33536496E-10
  17098.043  1.16499632E-06  2.3326327E-10
  17107.8867  1.16365572E-06  2.32990738E-10
  17117.7344  1.16231672E-06  2.32718511E-10
  17127.5879  1.16097942E-06  2.32447034E-10
  17137.4473  1.15964349E-06  2.32175917E-10
  17147.3145  1.15830881E-06  2.31905398E-10
  17157.1855  1.15697594E-06  2.3163535E-10
  17167.0625  1.15564467E-06  2.31365926E-10
  17176.9473  1.15431465E-06  2.31096794E-10
  17186.8359  1.15298621E-06  2.30828426E-10
  17196.7285  1.15165972E-06  2.30560473E-10
  17206.6289  1.15033436E-06  2.30293104E-10
  17216.5352  1.14901059E-06  2.30026151E-10
  17226.4453  1.14768852E-06  2.29759864E-10
  17236.3613  1.14636794E-06  2.29494007E-10
  17246.2832  1.14504883E-06  2.29228608E-10
  17256.2129  1.14373108E-06  2.2896382E-10
  17266.1465  1.14241493E-06  2.28699462E-10
  17276.0879  1.14110026E-06  2.28435673E-10
  17286.0332  1.13978706E-06  2.28172231E-10
  17295.9844  1.13847557E-06  2.27909538E-10
